Generation,Best_Pearson_r,Population_Mean_r,Weight_RTT,Weight_UTIL
320,0.7663794384225203,0.766240577942496,0.5809454832250976,0.4190545167749023
321,0.7663794384225203,0.7662600471986762,0.5809454832250976,0.4190545167749023
322,0.7663794384225203,0.7662615371243039,0.5809454832250976,0.4190545167749023
323,0.7663794384225203,0.7662721066333162,0.5809454832250976,0.4190545167749023
324,0.7663794384225203,0.7662873833987944,0.5809454832250976,0.4190545167749023
325,0.7663794384225203,0.7662946330515205,0.5809454832250976,0.4190545167749023
326,0.7663794384225203,0.7662735404487055,0.5809454832250976,0.4190545167749023
327,0.7663794384225203,0.7662803675362874,0.5809454832250976,0.4190545167749023
328,0.7663794384225203,0.7662778478037838,0.5809454832250976,0.4190545167749023
329,0.7663794384225203,0.7662510079290777,0.5809454832250976,0.4190545167749023
330,0.7663794384225203,0.766294007271601,0.5809454832250976,0.4190545167749023
331,0.7663794384225203,0.766269514114218,0.5809454832250976,0.4190545167749023
332,0.7663794384225203,0.7662818557960339,0.5809454832250976,0.4190545167749023
333,0.7663794384225203,0.7662667387992093,0.5809454832250976,0.4190545167749023
334,0.7663794384225203,0.7662717569298747,0.5809454832250976,0.4190545167749023
335,0.7663794384225203,0.7662899501363679,0.5809454832250976,0.4190545167749023
336,0.7663794384225203,0.7663126193845631,0.5809454832250976,0.4190545167749023
337,0.7663794384225203,0.7662688317102058,0.5809454832250976,0.4190545167749023
338,0.7663794384225203,0.7662930126490094,0.5809454832250976,0.4190545167749023
339,0.7663794384225203,0.7662763447806249,0.5809454832250976,0.4190545167749023
340,0.7663794384225203,0.7662725351488113,0.5809454832250976,0.4190545167749023
341,0.7663794384225203,0.7662749070098126,0.5809454832250976,0.4190545167749023
342,0.7663794384225203,0.76628696663021,0.5809454832250976,0.4190545167749023
343,0.7663794384225203,0.7662796794036287,0.5809454832250976,0.4190545167749023
344,0.7663794384225203,0.7662935145146517,0.5809454832250976,0.4190545167749023
345,0.7663794384225203,0.7662895782316322,0.5809454832250976,0.4190545167749023
346,0.7663794384225203,0.7662792623027824,0.5809454832250976,0.4190545167749023
347,0.7663794384225203,0.7663243011817633,0.5809454832250976,0.4190545167749023
348,0.7663794384225203,0.7662875281627677,0.5809454832250976,0.4190545167749023
349,0.7663794384225203,0.7663159191704813,0.5809454832250976,0.4190545167749023
350,0.7663794384225203,0.7662964047915342,0.5809454832250976,0.4190545167749023
351,0.7663794384225203,0.766280244284862,0.5809454832250976,0.4190545167749023
352,0.7663794384225203,0.7663240455182109,0.5809454832250976,0.4190545167749023
353,0.7663794384225203,0.7663222312707338,0.5809454832250976,0.4190545167749023
354,0.7663794384225203,0.7663104335725125,0.5809454832250976,0.4190545167749023
355,0.7663794384225203,0.7663200529766541,0.5809454832250976,0.4190545167749023
356,0.7663794384225203,0.7662919078657007,0.5809454832250976,0.4190545167749023
357,0.7663794384225203,0.7662924674440458,0.5809454832250976,0.4190545167749023
358,0.7663794384225203,0.7662961512148027,0.5809454832250976,0.4190545167749023
359,0.7663794384225203,0.7662977840437817,0.5809454832250976,0.4190545167749023
360,0.7663794384225203,0.7663230660987832,0.5809454832250976,0.4190545167749023
361,0.7663794384225203,0.7663039308026107,0.5809454832250976,0.4190545167749023
362,0.7663794384225203,0.76629730235188,0.5809454832250976,0.4190545167749023
363,0.7663794384225203,0.766296588493247,0.5809454832250976,0.4190545167749023
